,score,group,fairScore
470,47.0,1,47.53700070909585
471,47.0,0,47.352173198302154
472,47.0,0,47.352173198302154
473,47.0,0,47.352173198302154
474,47.0,1,47.53700070909585
475,47.0,0,47.352173198302154
476,47.0,0,47.352173198302154
477,47.0,0,47.352173198302154
478,47.0,0,47.352173198302154
479,47.0,1,47.53700070909585
480,47.0,0,47.352173198302154
481,47.0,0,47.352173198302154
482,47.0,0,47.352173198302154
483,47.0,0,47.352173198302154
484,47.0,0,47.352173198302154
485,47.0,0,47.352173198302154
486,47.0,0,47.352173198302154
487,47.0,0,47.352173198302154
488,47.0,0,47.352173198302154
489,47.0,0,47.352173198302154
490,47.0,0,47.352173198302154
491,47.0,0,47.352173198302154
492,47.0,0,47.352173198302154
493,47.0,0,47.352173198302154
494,47.0,1,47.53700070909585
495,47.0,0,47.352173198302154
496,47.0,0,47.352173198302154
497,47.0,1,47.53700070909585
498,47.0,0,47.352173198302154
499,47.0,1,47.53700070909585
500,47.0,0,47.352173198302154
501,47.0,3,47.816661007100315
502,47.0,0,47.352173198302154
503,47.0,1,47.53700070909585
504,47.0,1,47.53700070909585
505,47.0,1,47.53700070909585
506,47.0,0,47.352173198302154
507,47.0,0,47.352173198302154
508,47.0,0,47.352173198302154
509,47.0,0,47.352173198302154
510,47.0,0,47.352173198302154
511,47.0,1,47.53700070909585
512,47.0,0,47.352173198302154
513,47.0,0,47.352173198302154
514,47.0,1,47.53700070909585
515,47.0,0,47.352173198302154
516,47.0,0,47.352173198302154
517,47.0,0,47.352173198302154
518,47.0,0,47.352173198302154
519,47.0,1,47.53700070909585
520,47.0,1,47.53700070909585
521,47.0,0,47.352173198302154
522,47.0,1,47.53700070909585
523,47.0,1,47.53700070909585
524,47.0,0,47.352173198302154
525,47.0,2,47.65230294276519
526,47.0,0,47.352173198302154
527,47.0,0,47.352173198302154
528,47.0,0,47.352173198302154
529,47.0,1,47.53700070909585
530,47.0,0,47.352173198302154
531,47.0,0,47.352173198302154
532,47.0,1,47.53700070909585
533,47.0,0,47.352173198302154
534,47.0,0,47.352173198302154
535,47.0,0,47.352173198302154
536,47.0,1,47.53700070909585
537,47.0,0,47.352173198302154
538,47.0,0,47.352173198302154
539,47.0,0,47.352173198302154
540,47.0,1,47.53700070909585
541,47.0,1,47.53700070909585
542,47.0,1,47.53700070909585
543,47.0,0,47.352173198302154
544,47.0,1,47.53700070909585
545,47.0,1,47.53700070909585
546,47.0,1,47.53700070909585
547,47.0,0,47.352173198302154
548,47.0,1,47.53700070909585
549,47.0,3,47.816661007100315
550,47.0,0,47.352173198302154
551,47.0,1,47.53700070909585
552,47.0,0,47.352173198302154
553,47.0,0,47.352173198302154
554,47.0,0,47.352173198302154
555,47.0,0,47.352173198302154
556,47.0,0,47.352173198302154
557,47.0,0,47.352173198302154
558,47.0,1,47.53700070909585
559,47.0,0,47.352173198302154
560,47.0,1,47.53700070909585
561,47.0,0,47.352173198302154
562,47.0,0,47.352173198302154
563,47.0,0,47.352173198302154
564,47.0,1,47.53700070909585
565,47.0,1,47.53700070909585
566,47.0,0,47.352173198302154
567,47.0,2,47.65230294276519
568,47.0,0,47.352173198302154
569,47.0,0,47.352173198302154
570,47.0,0,47.352173198302154
571,47.0,0,47.352173198302154
572,47.0,1,47.53700070909585
573,47.0,1,47.53700070909585
574,47.0,0,47.352173198302154
575,47.0,1,47.53700070909585
576,47.0,0,47.352173198302154
577,47.0,0,47.352173198302154
578,47.0,0,47.352173198302154
579,47.0,0,47.352173198302154
580,47.0,0,47.352173198302154
581,47.0,0,47.352173198302154
582,47.0,1,47.53700070909585
583,47.0,1,47.53700070909585
584,47.0,2,47.65230294276519
585,47.0,0,47.352173198302154
586,47.0,0,47.352173198302154
587,47.0,0,47.352173198302154
588,47.0,2,47.65230294276519
589,47.0,0,47.352173198302154
590,47.0,0,47.352173198302154
591,47.0,0,47.352173198302154
592,47.0,3,47.816661007100315
593,47.0,0,47.352173198302154
594,47.0,0,47.352173198302154
595,47.0,1,47.53700070909585
596,47.0,1,47.53700070909585
597,47.0,1,47.53700070909585
598,47.0,1,47.53700070909585
599,47.0,1,47.53700070909585
600,47.0,1,47.53700070909585
601,47.0,2,47.65230294276519
602,47.0,2,47.65230294276519
603,47.0,0,47.352173198302154
604,47.0,1,47.53700070909585
605,47.0,0,47.352173198302154
606,46.0,0,46.201364408474156
607,46.0,1,46.562988958408425
608,46.0,0,46.201364408474156
609,46.0,0,46.201364408474156
610,46.0,0,46.201364408474156
611,46.0,0,46.201364408474156
612,46.0,0,46.201364408474156
613,46.0,1,46.562988958408425
614,46.0,2,46.969317830280104
615,46.0,0,46.201364408474156
616,46.0,0,46.201364408474156
617,46.0,1,46.562988958408425
618,46.0,0,46.201364408474156
619,46.0,0,46.201364408474156
620,46.0,0,46.201364408474156
621,46.0,0,46.201364408474156
622,46.0,0,46.201364408474156
623,46.0,0,46.201364408474156
624,46.0,3,47.37928306602245
625,46.0,0,46.201364408474156
626,46.0,0,46.201364408474156
627,46.0,0,46.201364408474156
628,46.0,1,46.562988958408425
629,46.0,1,46.562988958408425
630,46.0,0,46.201364408474156
631,46.0,0,46.201364408474156
632,46.0,1,46.562988958408425
633,46.0,1,46.562988958408425
634,46.0,2,46.969317830280104
635,46.0,0,46.201364408474156
636,46.0,1,46.562988958408425
637,46.0,0,46.201364408474156
638,46.0,0,46.201364408474156
639,46.0,1,46.562988958408425
640,46.0,0,46.201364408474156
641,46.0,1,46.562988958408425
642,46.0,1,46.562988958408425
643,46.0,1,46.562988958408425
644,46.0,0,46.201364408474156
645,46.0,0,46.201364408474156
646,46.0,1,46.562988958408425
647,46.0,1,46.562988958408425
648,46.0,1,46.562988958408425
649,46.0,1,46.562988958408425
650,46.0,0,46.201364408474156
651,46.0,1,46.562988958408425
652,46.0,0,46.201364408474156
653,46.0,0,46.201364408474156
654,46.0,2,46.969317830280104
655,46.0,1,46.562988958408425
656,46.0,0,46.201364408474156
657,46.0,0,46.201364408474156
658,46.0,0,46.201364408474156
659,46.0,1,46.562988958408425
660,46.0,0,46.201364408474156
661,46.0,0,46.201364408474156
662,46.0,0,46.201364408474156
663,46.0,1,46.562988958408425
664,46.0,1,46.562988958408425
665,46.0,1,46.562988958408425
666,46.0,0,46.201364408474156
667,46.0,0,46.201364408474156
668,46.0,1,46.562988958408425
669,46.0,0,46.201364408474156
670,46.0,0,46.201364408474156
671,46.0,0,46.201364408474156
672,46.0,0,46.201364408474156
673,46.0,0,46.201364408474156
674,46.0,1,46.562988958408425
675,46.0,1,46.562988958408425
676,46.0,0,46.201364408474156
677,46.0,1,46.562988958408425
678,46.0,0,46.201364408474156
679,46.0,1,46.562988958408425
680,46.0,1,46.562988958408425
681,46.0,0,46.201364408474156
682,46.0,2,46.969317830280104
683,46.0,1,46.562988958408425
684,46.0,1,46.562988958408425
685,46.0,1,46.562988958408425
686,46.0,1,46.562988958408425
687,46.0,0,46.201364408474156
688,46.0,0,46.201364408474156
689,46.0,0,46.201364408474156
690,46.0,0,46.201364408474156
691,46.0,0,46.201364408474156
692,46.0,1,46.562988958408425
693,46.0,1,46.562988958408425
694,46.0,0,46.201364408474156
695,46.0,3,47.37928306602245
696,46.0,1,46.562988958408425
697,46.0,1,46.562988958408425
698,46.0,0,46.201364408474156
699,46.0,2,46.969317830280104
700,46.0,1,46.562988958408425
701,46.0,0,46.201364408474156
702,46.0,0,46.201364408474156
703,46.0,1,46.562988958408425
704,46.0,1,46.562988958408425
705,46.0,1,46.562988958408425
706,46.0,0,46.201364408474156
707,46.0,0,46.201364408474156
708,46.0,3,47.37928306602245
709,46.0,1,46.562988958408425
710,46.0,0,46.201364408474156
711,46.0,0,46.201364408474156
712,46.0,1,46.562988958408425
713,46.0,0,46.201364408474156
714,46.0,0,46.201364408474156
715,46.0,0,46.201364408474156
716,46.0,0,46.201364408474156
717,46.0,1,46.562988958408425
718,46.0,0,46.201364408474156
719,46.0,0,46.201364408474156
720,46.0,1,46.562988958408425
721,46.0,0,46.201364408474156
722,46.0,1,46.562988958408425
723,46.0,1,46.562988958408425
724,46.0,0,46.201364408474156
725,46.0,1,46.562988958408425
726,46.0,0,46.201364408474156
727,46.0,3,47.37928306602245
728,46.0,0,46.201364408474156
729,46.0,0,46.201364408474156
730,46.0,0,46.201364408474156
731,46.0,1,46.562988958408425
732,46.0,0,46.201364408474156
733,46.0,2,46.969317830280104
734,46.0,0,46.201364408474156
735,46.0,0,46.201364408474156
736,46.0,0,46.201364408474156
737,46.0,0,46.201364408474156
738,46.0,1,46.562988958408425
739,46.0,0,46.201364408474156
740,46.0,1,46.562988958408425
741,46.0,0,46.201364408474156
742,46.0,0,46.201364408474156
743,46.0,0,46.201364408474156
744,46.0,1,46.562988958408425
745,46.0,0,46.201364408474156
746,46.0,1,46.562988958408425
747,46.0,0,46.201364408474156
748,46.0,1,46.562988958408425
749,46.0,0,46.201364408474156
750,46.0,1,46.562988958408425
751,46.0,0,46.201364408474156
752,46.0,0,46.201364408474156
753,46.0,1,46.562988958408425
754,46.0,0,46.201364408474156
755,46.0,0,46.201364408474156
756,46.0,0,46.201364408474156
757,46.0,0,46.201364408474156
758,46.0,0,46.201364408474156
759,46.0,1,46.562988958408425
760,46.0,0,46.201364408474156
761,46.0,0,46.201364408474156
762,46.0,1,46.562988958408425
763,46.0,0,46.201364408474156
764,46.0,0,46.201364408474156
765,46.0,0,46.201364408474156
766,46.0,0,46.201364408474156
767,46.0,0,46.201364408474156
768,46.0,1,46.562988958408425
769,46.0,1,46.562988958408425
770,46.0,0,46.201364408474156
771,46.0,0,46.201364408474156
772,46.0,1,46.562988958408425
773,46.0,0,46.201364408474156
774,46.0,0,46.201364408474156
775,46.0,1,46.562988958408425
776,46.0,0,46.201364408474156
777,46.0,1,46.562988958408425
778,46.0,0,46.201364408474156
779,46.0,0,46.201364408474156
780,46.0,2,46.969317830280104
781,46.0,0,46.201364408474156
782,46.0,1,46.562988958408425
783,46.0,0,46.201364408474156
784,46.0,0,46.201364408474156
785,46.0,1,46.562988958408425
786,46.0,1,46.562988958408425
787,46.0,0,46.201364408474156
788,46.0,0,46.201364408474156
789,46.0,0,46.201364408474156
790,46.0,1,46.562988958408425
791,46.0,1,46.562988958408425
792,46.0,1,46.562988958408425
793,46.0,1,46.562988958408425
794,46.0,1,46.562988958408425
795,46.0,0,46.201364408474156
796,46.0,0,46.201364408474156
797,46.0,0,46.201364408474156
798,46.0,0,46.201364408474156
799,46.0,1,46.562988958408425
800,46.0,1,46.562988958408425
801,46.0,2,46.969317830280104
802,46.0,0,46.201364408474156
803,46.0,3,47.37928306602245
804,46.0,0,46.201364408474156
805,46.0,1,46.562988958408425
806,46.0,0,46.201364408474156
807,46.0,1,46.562988958408425
808,46.0,1,46.562988958408425
809,46.0,0,46.201364408474156
810,46.0,1,46.562988958408425
811,46.0,0,46.201364408474156
812,46.0,0,46.201364408474156
813,46.0,0,46.201364408474156
814,46.0,0,46.201364408474156
815,46.0,1,46.562988958408425
816,46.0,0,46.201364408474156
817,46.0,0,46.201364408474156
818,46.0,1,46.562988958408425
819,46.0,0,46.201364408474156
820,46.0,1,46.562988958408425
821,46.0,0,46.201364408474156
822,46.0,1,46.562988958408425
823,46.0,0,46.201364408474156
824,46.0,0,46.201364408474156
825,46.0,0,46.201364408474156
826,46.0,0,46.201364408474156
827,46.0,1,46.562988958408425
828,46.0,0,46.201364408474156
829,46.0,0,46.201364408474156
830,46.0,2,46.969317830280104
831,46.0,0,46.201364408474156
832,46.0,0,46.201364408474156
833,46.0,0,46.201364408474156
834,46.0,0,46.201364408474156
835,46.0,1,46.562988958408425
836,46.0,0,46.201364408474156
837,46.0,0,46.201364408474156
838,46.0,2,46.969317830280104
839,46.0,2,46.969317830280104
840,46.0,0,46.201364408474156
841,46.0,1,46.562988958408425
842,46.0,1,46.562988958408425
843,46.0,1,46.562988958408425
844,46.0,0,46.201364408474156
845,46.0,0,46.201364408474156
846,46.0,1,46.562988958408425
847,46.0,1,46.562988958408425
848,46.0,0,46.201364408474156
849,46.0,1,46.562988958408425
850,46.0,0,46.201364408474156
851,46.0,1,46.562988958408425
852,46.0,2,46.969317830280104
853,46.0,1,46.562988958408425
854,46.0,0,46.201364408474156
855,46.0,0,46.201364408474156
856,46.0,0,46.201364408474156
857,46.0,1,46.562988958408425
858,46.0,0,46.201364408474156
859,46.0,0,46.201364408474156
860,46.0,0,46.201364408474156
861,46.0,0,46.201364408474156
862,46.0,0,46.201364408474156
863,46.0,0,46.201364408474156
864,46.0,0,46.201364408474156
865,46.0,0,46.201364408474156
866,46.0,0,46.201364408474156
867,46.0,0,46.201364408474156
868,46.0,0,46.201364408474156
869,46.0,1,46.562988958408425
870,46.0,0,46.201364408474156
871,46.0,1,46.562988958408425
872,46.0,1,46.562988958408425
873,46.0,0,46.201364408474156
874,46.0,0,46.201364408474156
875,46.0,0,46.201364408474156
876,46.0,1,46.562988958408425
877,46.0,2,46.969317830280104
878,46.0,1,46.562988958408425
879,46.0,1,46.562988958408425
880,46.0,2,46.969317830280104
881,46.0,0,46.201364408474156
882,46.0,0,46.201364408474156
883,46.0,1,46.562988958408425
884,46.0,1,46.562988958408425
885,46.0,1,46.562988958408425
886,46.0,1,46.562988958408425
887,46.0,1,46.562988958408425
888,46.0,1,46.562988958408425
889,46.0,1,46.562988958408425
890,46.0,0,46.201364408474156
891,46.0,0,46.201364408474156
892,46.0,0,46.201364408474156
893,46.0,0,46.201364408474156
894,46.0,0,46.201364408474156
895,46.0,0,46.201364408474156
896,46.0,1,46.562988958408425
897,46.0,1,46.562988958408425
898,46.0,1,46.562988958408425
899,46.0,0,46.201364408474156
900,46.0,0,46.201364408474156
901,46.0,0,46.201364408474156
902,46.0,1,46.562988958408425
903,46.0,0,46.201364408474156
904,46.0,0,46.201364408474156
905,46.0,0,46.201364408474156
906,46.0,1,46.562988958408425
907,46.0,0,46.201364408474156
908,46.0,0,46.201364408474156
909,46.0,0,46.201364408474156
910,46.0,0,46.201364408474156
911,46.0,0,46.201364408474156
912,46.0,0,46.201364408474156
913,46.0,0,46.201364408474156
914,46.0,1,46.562988958408425
915,46.0,1,46.562988958408425
916,46.0,1,46.562988958408425
917,46.0,1,46.562988958408425
918,46.0,1,46.562988958408425
919,46.0,0,46.201364408474156
920,46.0,1,46.562988958408425
921,46.0,0,46.201364408474156
922,46.0,1,46.562988958408425
923,46.0,1,46.562988958408425
924,46.0,0,46.201364408474156
925,46.0,1,46.562988958408425
926,46.0,1,46.562988958408425
927,46.0,1,46.562988958408425
928,46.0,0,46.201364408474156
929,46.0,1,46.562988958408425
930,46.0,0,46.201364408474156
931,46.0,0,46.201364408474156
932,46.0,0,46.201364408474156
933,46.0,1,46.562988958408425
934,46.0,1,46.562988958408425
935,46.0,0,46.201364408474156
936,46.0,0,46.201364408474156
937,46.0,0,46.201364408474156
938,46.0,0,46.201364408474156
939,46.0,0,46.201364408474156
940,46.0,3,47.37928306602245
941,46.0,1,46.562988958408425
942,46.0,0,46.201364408474156
943,46.0,1,46.562988958408425
944,46.0,0,46.201364408474156
945,46.0,0,46.201364408474156
946,46.0,3,47.37928306602245
947,46.0,0,46.201364408474156
948,46.0,0,46.201364408474156
949,46.0,3,47.37928306602245
950,46.0,0,46.201364408474156
951,46.0,1,46.562988958408425
952,46.0,0,46.201364408474156
953,46.0,1,46.562988958408425
954,46.0,0,46.201364408474156
955,46.0,0,46.201364408474156
956,46.0,0,46.201364408474156
957,46.0,1,46.562988958408425
958,46.0,3,47.37928306602245
959,46.0,0,46.201364408474156
960,46.0,0,46.201364408474156
961,46.0,1,46.562988958408425
962,46.0,0,46.201364408474156
963,46.0,1,46.562988958408425
964,46.0,0,46.201364408474156
965,46.0,0,46.201364408474156
966,46.0,2,46.969317830280104
967,46.0,0,46.201364408474156
968,46.0,0,46.201364408474156
969,46.0,3,47.37928306602245
970,46.0,0,46.201364408474156
971,46.0,1,46.562988958408425
972,46.0,1,46.562988958408425
973,46.0,0,46.201364408474156
974,46.0,0,46.201364408474156
975,46.0,0,46.201364408474156
976,46.0,1,46.562988958408425
977,46.0,0,46.201364408474156
978,46.0,0,46.201364408474156
979,46.0,2,46.969317830280104
980,46.0,0,46.201364408474156
981,46.0,0,46.201364408474156
982,46.0,1,46.562988958408425
983,46.0,1,46.562988958408425
984,46.0,0,46.201364408474156
985,46.0,0,46.201364408474156
986,46.0,2,46.969317830280104
987,46.0,0,46.201364408474156
988,46.0,0,46.201364408474156
989,46.0,1,46.562988958408425
990,46.0,0,46.201364408474156
991,46.0,0,46.201364408474156
992,46.0,1,46.562988958408425
993,46.0,0,46.201364408474156
994,46.0,0,46.201364408474156
995,46.0,0,46.201364408474156
996,46.0,1,46.562988958408425
997,46.0,0,46.201364408474156
998,46.0,0,46.201364408474156
999,46.0,0,46.201364408474156
1000,46.0,1,46.562988958408425
